시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
대구광역시,대구,202208,9,18,0.002,0.028,0.009,0.3,26.9,31.4,37.8,23.4,16.2,143.3,39.8,1.7,7.4,270,12.8,250,139.1,33.24,81,27
대구광역시,대구,202209,9,20,0.001,0.029,0.01,0.3,21.9,26.8,33.2,17.7,11.6,114.2,81.1,2.3,9.4,270,13.5,290,168.4,45.2,80,22
대구광역시,대구,202210,12,24,0.001,0.027,0.014,0.3,15.5,21.6,31,10.1,3.2,25.6,18,2.1,8.7,250,13.6,270,233.8,66.8,72,25
대구광역시,대구,202211,23,41,0.002,0.02,0.025,0.4,11,17.7,24.3,5.2,-3.2,46.6,17.7,1.7,8.1,230,11.3,250,209.3,67.73,65,21
대구광역시,대구,202212,20,35,0.002,0.018,0.023,0.4,0.4,5.4,12.8,-4,-9.3,3.6,2.5,2.4,9,250,14.7,250,209.5,69.14,63,24
대구광역시,대구,202301,23,42,0.0026,0.0193,0.0243,0.47,0.9,6.7,15.5,-4.3,-14.2,11.5,10.1,2.4,11.1,250,16.3,270,218.4,70.18,61,15
대구광역시,대구,202302,27,42,0.0023,0.0245,0.0244,0.45,4.4,10.4,18.1,-0.7,-5.2,11.2,10.3,2.2,8.9,290,15.5,270,183.4,60.21,51,9
대구광역시,대구,202303,25,62,0.0022,0.0381,0.0193,0.38,11.8,18.8,25.6,5.4,0.2,27.3,19.3,2.1,9.7,270,14.7,270,241.1,65,46,9
대구광역시,대구,202304,20,67,0.0018,0.0417,0.011,0.31,14.8,20.9,29.6,8.8,4.4,30.8,8.7,2.6,8.3,320,14.9,270,224.8,57.2,55,8
대구광역시,대구,202305,17,34,0.0018,0.044,0.0103,0.3,19.3,25.1,33.6,13.8,5.7,200,100.8,2.1,7.4,90,13,90,217.2,49.82,63,15
대구광역시,대구,202306,14,25,0.0018,0.0453,0.0094,0.3,24,29.6,34.2,19.3,13.8,178.7,48,2.2,6.7,270,10.7,270,219.6,50.26,66,20
대구광역시,대구,202307,14,24,0.0017,0.0305,0.0089,0.31,26.7,31.1,35.5,23.1,18,298.7,74.2,1.6,8.4,270,18.8,230,138.4,31.14,78,32
대구광역시,대구,202308,10,18,0.0018,0.0291,0.0076,0.28,27.5,31.9,37.7,24,21.2,312.8,93.4,2.1,8.9,50,17.1,50,189.4,45.22,76,36
대구광역시,대구,202309,9,18,0.0017,0.0282,0.0097,0.31,23.5,27.9,32.8,20,15.3,123.6,36.6,1.9,6.7,90,10,90,155.1,44.58,77,39
대구광역시,대구,202310,14,27,0.0018,0.0265,0.016,0.34,15.9,22.4,24.8,10.5,5.3,5.7,3.2,1.7,7.9,270,13.8,290,235.6,67.28,66,24
대구광역시,대구,202311,17,30,0.0021,0.0237,0.0195,0.41,9.2,15.1,27.3,4.1,-2.4,31.6,10.9,2.6,9.9,270,15.9,270,211.3,68.38,57,12
대구광역시,대구,202312,22,37,0.0021,0.0208,0.0218,0.46,3.5,8.6,20,-1.3,-9.7,89.9,31.5,2.3,10.6,290,19.5,270,189.8,62.64,62,15
대구광역시,대구,202401,22,34,0.0023,0.0215,0.0214,0.45,2.3,7.6,15.4,-2.1,-8.8,21.4,11,2.5,9.8,290,16.3,290,209.2,67.25,58,15
대구광역시,대구,202402,17,26,0.0019,0.0277,0.0163,0.42,5.4,10.4,19.2,1.5,-2.8,56.8,14.4,2.3,8.2,270,14.7,270,110.2,34.9,71,16
대전광역시,대전,201801,30,56,0.003,0.016,0.026,0.6,-2.5,2.4,11,-6.6,-16.3,23.9,11.2,1.3,5.7,320,11.4,290,180.2,58.04,66,23
대전광역시,대전,201802,28,56,0.004,0.023,0.028,0.5,-0.4,5.6,13.1,-5.7,-13.9,40.5,35,1.6,7.3,140,14.8,320,203,66.73,53,13
대전광역시,대전,201803,27,52,0.002,0.032,0.022,0.4,8.7,14.9,24.2,3.1,-6.2,108.4,22,1.8,8.8,90,14.7,110,202.6,54.61,70,20
대전광역시,대전,201804,23,60,0.002,0.039,0.017,0.4,13.9,20.3,30,7.8,0.8,155.3,38.9,2,9,180,16.1,180,234,59.42,64,12
대전광역시,대전,201805,19,47,0.002,0.045,0.014,0.3,19.2,24.7,31,14,7.8,95.9,23.4,1.8,6.8,90,14.1,270,226.4,51.78,70,18
대전광역시,대전,201806,19,38,0.002,0.046,0.014,0.4,23.6,29.1,33.8,18.8,15.8,115.8,50.4,1.7,6.5,110,11.8,110,232.3,53.05,68,21
대전광역시,대전,201807,14,26,0.002,0.028,0.011,0.3,27.9,32.4,37.3,24,17.5,226.9,119.9,1.5,6.3,90,10.4,110,254.8,57.21,76,42
대전광역시,대전,201808,11,22,0.002,0.031,0.011,0.3,29,33.7,39.4,25,19.5,408.6,140,1.9,8.1,110,12.7,110,220.5,52.59,72,30
대전광역시,대전,201809,11,22,0.002,0.027,0.012,0.4,21.2,25.7,29.8,17.3,9.9,149.4,89.8,1.6,6.2,110,11.4,320,196.7,52.75,76,30
대전광역시,대전,201810,17,31,0.002,0.018,0.02,0.4,13,18.9,25.6,8.2,1.5,133.9,60,1.2,7.1,340,14,360,224.2,64.15,76,30
대전광역시,대전,201811,34,63,0.003,0.011,0.03,0.6,8,14.1,19.4,3.2,-2.3,49.8,37.1,0.9,5.2,200,14.3,230,177.1,57.48,72,18
대전광역시,대전,201812,27,51,0.003,0.011,0.028,0.6,0.6,5.8,15,-3.9,-11.1,33.7,16.8,1.2,5.6,320,11.3,340,190.3,63.05,64,15
대전광역시,대전,201901,34,66,0.004,0.013,0.029,0.6,0,5.7,9.5,-4.8,-8.6,1.7,0.8,1.2,5.6,320,10.6,320,207.3,66.87,60,16
대전광역시,대전,201902,36,62,0.003,0.016,0.027,0.6,2,7.8,15.1,-2.9,-7.5,46.3,27.1,1.3,5.9,320,10.6,270,187.2,61.54,60,16
대전광역시,대전,201903,39,68,0.003,0.028,0.023,0.5,7.7,14,21,2.1,-2.6,33.7,17.7,1.6,6.6,180,13.6,320,216.9,58.48,60,7
대전광역시,대전,201904,16,40,0.002,0.03,0.018,0.3,12.9,18.9,29.3,7.2,-1.1,91.6,31.3,1.6,7.8,110,13.9,90,202.4,51.44,61,11
대전광역시,대전,201905,22,46,0.003,0.045,0.017,0.4,19.7,26.7,32.7,12.9,5.6,35.6,14.4,1.8,6.3,140,13.7,110,297.8,70.4,56,13
대전광역시,대전,201906,18,30,0.002,0.038,0.013,0.3,22.6,27.9,33.2,17.9,12.9,77.9,25.6,1.3,5.6,250,11.9,20,228.5,52.19,72,26
대전광역시,대전,201907,14,23,0.002,0.028,0.011,0.3,25.8,29.9,35.1,22.4,17.2,199,46.5,1.6,7,70,11.9,20,181.7,40.78,79,27
대전광역시,대전,201908,15,25,0.002,0.029,0.011,0.3,27.2,31.6,36,23.6,18.3,104.3,34.6,1.3,8.2,70,13.3,50,230.1,54.86,78,44
대전광역시,대전,201909,12,22,0.002,0.025,0.013,0.3,22.5,26.8,31.5,18.9,12.3,167,68,1.3,10.9,90,21,110,153.2,41.06,81,28
대전광역시,대전,201910,15,29,0.002,0.02,0.018,0.3,16.2,21.5,27.5,11.6,4.6,106.1,82.5,1.1,5.2,50,9.8,290,206.9,59.15,76,32
대전광역시,대전,201911,21,43,0.003,0.016,0.025,0.5,8.7,15.2,22,3.4,-2.6,94,65.2,1,6.1,270,13.9,230,195.9,63.58,72,19
대전광역시,대전,201912,25,40,0.003,0.013,0.028,0.6,2.6,7.9,15.2,-1.8,-9.6,27,12.3,1.1,5.8,270,11.9,250,166.4,55.14,70,23
대전광역시,대전,202001,25,41,0.003,0.015,0.026,0.5,2.7,7.8,14.2,-1.2,-7.7,78.5,57,1.2,7.5,20,16.5,50,148,47.76,69,20
대전광역시,대전,202002,23,38,0.003,0.019,0.023,0.5,3.6,9.3,16.8,-1.2,-10.5,91.2,55.3,1.3,5.9,250,12.5,200,184.7,58.62,68,15
대전광역시,대전,202003,20,40,0.002,0.029,0.018,0.4,8.5,15,23.1,2.3,-3.6,24.4,12.6,1.6,7,250,15.5,250,258,69.45,56,12
대전광역시,대전,202004,17,41,0.002,0.038,0.014,0.3,11.5,18.7,26.9,5.2,0.6,17.8,12.4,2,7.6,50,14.1,200,301.3,76.41,51,9
대전광역시,대전,202005,16,32,0.002,0.037,0.011,0.3,18.8,24.4,29.3,13.9,8.6,80.4,24.9,1.6,7.8,70,14.3,70,239.9,54.8,71,18
대전광역시,대전,202006,19,34,0.002,0.048,0.012,0.4,24.1,29,34.3,20,15,192.5,58.7,1.4,6.7,90,11.2,160,209.7,49.54,76,26
대전광역시,대전,202007,9,16,0.002,0.03,0.01,0.3,23.6,27.2,31.6,20.7,17.3,544.9,141.3,1.4,6.7,110,12.6,140,95.9,21.54,88,51
대전광역시,대전,202008,10,20,0.002,0.022,0.01,0.3,27.5,31.5,35.4,24.6,22.8,361.6,59.3,1.5,8.1,110,15.4,110,176.8,42.21,87,46
대전광역시,대전,202009,12,21,0.002,0.032,0.012,0.4,21.2,25.9,31.4,17.4,12.3,173.6,61.8,1.4,7.2,320,15.6,270,196.3,52.74,80,37
대전광역시,대전,202010,18,33,0.002,0.025,0.021,0.4,14.2,20.6,25.5,8.9,3.4,3.2,2.1,1.3,7.1,110,13,90,224.1,66.42,70,22
대전광역시,대전,202011,20,37,0.002,0.017,0.024,0.5,8.6,14.4,22.1,3.8,-2.7,41.8,28.5,1.3,6.9,180,11.2,320,173.3,60.32,69,12
대전광역시,대전,202012,20,38,0.003,0.015,0.027,0.5,0.5,6.1,13.4,-3.8,-13.2,4.1,2.5,1.3,5.7,20,11.8,20,186.5,63.85,65,13
대전광역시,대전,202101,18,39,0.003,0.016,0.025,0.6,-1,4.6,14.5,-6,-17.5,23.6,4.6,1.4,6.3,20,13.6,270,175.5,58.46,67,18
대전광역시,대전,202102,21,42,0.003,0.027,0.02,0.6,4,10,22.6,-1.6,-8.9,14.1,8.1,1.8,7.4,180,12.4,340,205.4,67.48,58,8
대전광역시,대전,202103,23,63,0.003,0.029,0.021,0.5,9.6,15.9,24.4,4,-1.8,95.2,50.8,1.5,7.5,160,12.5,160,208.5,57.92,65,9
대전광역시,대전,202104,15,41,0.003,0.04,0.015,0.4,14.7,20.9,29.9,8.9,2.3,47.4,22,1.9,11.6,250,17.7,270,228.7,59.95,55,13
대전광역시,대전,202105,18,56,0.003,0.04,0.012,0.4,17.7,23.1,31.8,12.8,6,134.2,43.7,1.6,6.4,180,11.9,160,203.1,47.92,72,21
대전광역시,대전,202106,18,31,0.003,0.043,0.012,0.4,23.5,28.5,32.9,19.1,13.3,105.9,24.2,1.5,5.8,160,11,160,217.7,49.7,76,27
대전광역시,대전,202107,9,16,0.003,0.031,0.009,0.4,27.8,32.3,36.1,24,20.6,151.8,42.2,1.6,7.8,180,14.7,360,232.1,55.7,79,40
대전광역시,대전,202108,11,18,0.003,0.033,0.011,0.4,25.8,29.9,35.3,22.6,19.4,289.2,65,1.3,7.3,140,12.3,140,152.7,37.67,84,47
대전광역시,대전,202109,8,15,0.003,0.033,0.011,0.4,22.4,26.8,30.8,18.9,15.2,161.2,52.4,1.8,7.1,160,11.4,140,167.5,46.54,81,40
대전광역시,대전,202110,15,27,0.003,0.024,0.018,0.4,15.7,21.9,31.2,10.8,0.4,40.8,13.5,1.2,4.8,180,9.9,360,211,62.44,79,25
대전광역시,대전,202111,19,38,0.004,0.021,0.024,0.5,8.9,14.9,21.9,4,-2.3,41.7,20.7,1.2,6.3,180,12,50,180,60.5,76,24
대전광역시,대전,202112,21,40,0.004,0.018,0.025,0.6,1.9,7.6,14.1,-3,-14.5,4.4,1.6,1.5,7,50,12.4,340,172.1,58.92,70,20
대전광역시,대전,202201,25,45,0.004,0.019,0.027,0.6,-0.8,5.2,10.2,-5.9,-10.8,1.2,0.4,1.8,7.3,320,13.9,340,208.1,67.02,54,16
대전광역시,대전,202202,24,40,0.004,0.03,0.022,0.5,0.1,6.1,14.1,-5.2,-10.6,1.4,1.4,2.2,8,320,14.6,340,207.4,68.18,49,12
대전광역시,대전,202203,24,44,0.004,0.032,0.021,0.5,8.3,14.5,21.6,2.5,-2.9,74,24.6,1.9,9.3,320,16.2,340,172.9,46.6,59,11
대전광역시,대전,202204,18,39,0.003,0.042,0.016,0.4,14.9,21.9,28.3,8.3,1.1,69.7,29,1.9,6.1,320,10.5,340,250.3,63.56,52,12
대전광역시,대전,202205,15,31,0.004,0.05,0.013,0.4,19.4,26.3,31.6,12.7,5.5,8.1,4.5,2.1,6.8,140,12.7,340,310.9,71.1,50,17
대전광역시,대전,202206,10,21,0.003,0.041,0.01,0.4,24.1,29.4,35.7,19.8,14.5,117.6,36.5,2.4,7.5,200,14.5,230,177.7,40.57,67,14
대전광역시,대전,202207,12,20,0.003,0.035,0.01,0.4,27,31.5,35.4,23.4,20.9,195,57.4,1.9,7,110,12.4,90,162.2,36.42,75,32
대전광역시,대전,202208,8,15,0.002,0.027,0.01,0.3,25.7,29.6,34.3,22.7,15.4,496.1,192.9,1.9,7.2,140,12.5,230,115.7,27.59,79,31
대전광역시,대전,202209,10,19,0.003,0.028,0.012,0.3,21.8,27.5,33.1,17.4,11.3,90.2,46.5,2.2,9.6,290,18.5,290,184.7,49.53,69,20
대전광역시,대전,202210,14,24,0.002,0.023,0.017,0.4,14.3,20.7,28.3,9.1,2.2,89.3,43.5,1.7,7.1,320,12.7,230,215.6,61.69,68,14
대전광역시,대전,202211,24,39,0.003,0.018,0.025,0.5,9.5,16.6,25.3,3.8,-5.5,45.8,30.1,1.5,7.4,320,14.6,340,183.9,59.69,64,11
대전광역시,대전,202212,21,35,0.003,0.015,0.025,0.5,-2,3.3,12.5,-6.4,-13.5,14.7,5.8,1.6,8.1,320,14.1,340,153.5,50.86,62,15
대전광역시,대전,202301,23,44,0.0028,0.0172,0.0243,0.47,-0.9,5.3,15.6,-5.9,-17.7,28.4,21.6,1.7,8.2,320,15.8,340,192.5,62.08,60,17
대전광역시,대전,202302,30,46,0.003,0.0235,0.0242,0.47,2.4,8.8,14.7,-2.9,-6.4,5.4,3,1.5,7.8,110,14.6,340,177.3,58.28,54,10
대전광역시,대전,202303,28,64,0.003,0.0365,0.0211,0.41,10.2,17.8,25.8,3,-4.1,23.8,12.4,1.6,6.8,340,12.8,270,253.4,68.32,43,7
대전광역시,대전,202304,22,68,0.0025,0.0395,0.0137,0.36,13.7,19.9,28,7.6,1.7,54.5,18.5,2,8.9,140,15.3,230,202.5,51.46,54,7
대전광역시,대전,202305,16,34,0.0024,0.0405,0.0131,0.32,19,25,31.4,13.2,5.1,192.9,83.3,1.3,7.8,140,12.2,140,226.3,51.77,61,14
대전광역시,대전,202306,15,25,0.0026,0.0476,0.0103,0.3,23.6,29.2,33.5,18.9,15.6,147.5,54.5,1.6,8.2,160,13.7,180,229.5,52.43,65,22
대전광역시,대전,202307,13,21,0.0024,0.0299,0.0103,0.3,25.8,30.2,35,22.6,18.8,776.3,221.8,1.2,7.2,180,13.3,250,147.9,33.19,82,34
대전광역시,대전,202308,13,21,0.0025,0.0319,0.0097,0.34,27,31.7,35.7,23.2,19.2,326.9,143.3,1.3,9.4,290,18.8,340,186.4,44.44,76,43
대전광역시,대전,202309,11,19,0.0024,0.0293,0.0115,0.33,22.8,27.5,32.5,19.2,14.2,310.2,152.7,1.3,6.1,140,10.8,110,157.5,42.23,77,36
대전광역시,대전,202310,14,26,0.0025,0.0271,0.0162,0.34,15,21.4,24.1,9.8,3.9,12.2,11.1,1.3,7.3,320,14.3,340,227.8,65.12,69,17
대전광역시,대전,202311,15,27,0.0026,0.024,0.0187,0.36,7.6,13.2,26.3,2.6,-6.4,40.3,11.5,1.8,8,320,14.2,340,167.7,54.43,64,14
대전광역시,대전,202312,21,34,0.0029,0.0199,0.0234,0.48,2.2,7.3,19.8,-2,-13.7,124.1,47,1.6,9.2,320,15.6,340,141.1,46.75,70,29
대전광역시,대전,202401,21,34,0.0028,0.0195,0.0218,0.48,0.3,5.3,13,-3.9,-12.3,47.8,15.2,1.7,6.9,320,13.1,340,144.4,46.6,67,18
대전광역시,대전,202402,18,29,0.0025,0.0256,0.0179,0.41,4.3,9.1,19,0.2,-4.1,93.9,28.4,1.9,8.6,140,13,110,103.4,32.81,70,14
부산광역시,부산,201801,28,45,0.004,0.021,0.022,0.4,1.9,6.5,14,-1.9,-9.9,40.9,27.6,3.1,11.4,290,16.7,270,227.3,72.55,45,14
부산광역시,부산,201802,30,52,0.005,0.027,0.022,0.4,3.9,8.9,14.7,-0.2,-9.6,52.5,52.3,3.5,12.1,270,18.9,230,226.9,74.2,42,12
부산광역시,부산,201803,26,44,0.005,0.034,0.021,0.4,10,14.5,22.3,6,-0.7,206.1,62,3.9,12.5,270,20.2,50,213.1,57.41,63,19
부산광역시,부산,201804,28,63,0.005,0.039,0.019,0.3,14.5,18.7,24.3,11.1,3,156.4,60.4,4,14.3,250,20.4,230,245.8,62.67,63,17
부산광역시,부산,201805,24,44,0.006,0.039,0.018,0.3,17.8,21.5,26.6,15,9.8,155.8,42,3.8,13.3,230,18.9,230,216.5,49.83,73,24
부산광역시,부산,201806,25,41,0.006,0.038,0.019,0.3,21.5,25.2,31.3,18.9,15.1,276.7,131.1,3.1,12.5,230,18.3,230,198.9,47.38,75,31
부산광역시,부산,201807,23,37,0.007,0.026,0.016,0.3,26.7,30.2,35.4,23.9,17.8,122.1,90.9,3,8.3,50,18.4,90,283.4,64.07,78,38
부산광역시,부산,201808,14,28,0.005,0.025,0.012,0.3,27.9,31.3,36.4,25.3,21.2,169.7,58.1,3.5,15.5,230,23.5,250,260,62.31,75,38
부산광역시,부산,201809,14,26,0.004,0.031,0.014,0.3,21.9,25.3,30,19.5,14.9,308.4,82.8,3,9.7,230,15,70,142.1,38.18,76,36
부산광역시,부산,201810,17,32,0.004,0.028,0.019,0.4,16.4,21.1,25.6,13,7.9,123.7,67.4,2,19.2,230,33.6,200,245.8,70.05,62,31
부산광역시,부산,201811,26,47,0.004,0.02,0.027,0.4,12.4,17.5,22.5,8.9,2.7,107.3,101.2,2.3,11.7,270,20.7,290,214,68.9,57,17
부산광역시,부산,201812,23,40,0.004,0.019,0.023,0.4,5.7,10.1,18.8,2,-7.1,59,27.9,2.9,8.8,360,15.6,320,194,63.59,49,11
부산광역시,부산,201901,29,48,0.005,0.023,0.024,0.4,4.5,9.6,13.7,0.5,-4.4,12.7,11.3,3.1,8.2,270,14.1,360,240.4,76.76,39,14
부산광역시,부산,201902,28,48,0.004,0.029,0.022,0.4,6.6,11.3,16.5,2.7,-4.2,51.5,28.8,2.9,9.5,270,15.8,290,201.9,66.05,50,15
부산광역시,부산,201903,30,51,0.004,0.039,0.02,0.4,10.5,15.1,21,6.7,0.5,75.4,33.7,3.6,12.7,250,19.7,230,256,69,54,14
부산광역시,부산,201904,20,40,0.005,0.037,0.019,0.4,13.4,17.3,23.4,9.9,2.1,85,25.3,3.2,10,270,15.6,70,210.7,53.72,60,18
부산광역시,부산,201905,25,47,0.006,0.048,0.021,0.4,19.3,23.6,30.1,15.7,11,76.1,37.1,3.3,14.8,230,23.2,200,302.2,69.62,58,19
부산광역시,부산,201906,21,32,0.006,0.038,0.016,0.4,21.1,24.7,29.7,18.3,15.5,324.3,112.5,2.6,12.5,200,18.1,200,234.9,54.1,74,35
부산광역시,부산,201907,18,26,0.005,0.028,0.015,0.3,24.3,27.1,30.9,22.4,19.8,358.9,172.2,3.7,10.7,230,19.7,140,192.4,43.49,85,49
부산광역시,부산,201908,19,30,0.005,0.03,0.014,0.4,27,30.1,35,24.6,20.3,156.3,72.5,3.1,11.5,250,19.5,250,239.5,57.37,78,47
부산광역시,부산,201909,13,24,0.004,0.028,0.015,0.3,23.1,26.6,30.5,20.7,15.8,279,81.6,2.8,12.2,20,24.3,20,157.7,42.34,82,37
부산광역시,부산,201910,13,27,0.004,0.029,0.017,0.3,18.6,22.8,28.8,15.5,10.4,139.9,94.8,3,14.5,200,22.2,230,225.2,64.16,67,24
부산광역시,부산,201911,17,35,0.004,0.023,0.023,0.4,13,17.9,24,9.4,2,13.8,6.8,2.7,15.8,250,25.1,230,216.1,69.55,58,17
부산광역시,부산,201912,23,35,0.004,0.018,0.026,0.5,7,11.7,16.6,3.4,-2.8,50.3,33.3,2.6,10.1,290,18.8,290,214.3,70.22,50,16
부산광역시,부산,202001,21,32,0.004,0.023,0.021,0.4,6.4,10.9,17.7,3.1,-3.2,127.7,73.3,3,15.9,250,28.9,200,184.8,59.06,57,18
부산광역시,부산,202002,22,34,0.004,0.027,0.02,0.4,7.1,11.8,18.1,3.1,-5,94.9,49.8,3.1,14.2,290,24.4,270,207.7,67.92,55,14
부산광역시,부산,202003,16,33,0.003,0.034,0.016,0.4,10.4,15,18.2,6.4,-0.3,58.8,24.6,3.6,13.3,250,22.7,250,243,65.34,57,15
부산광역시,부산,202004,17,36,0.003,0.044,0.014,0.4,12.6,17.5,24.4,8.9,4.4,83.5,33.2,3.7,13,230,24.4,290,262.4,66.75,53,15
부산광역시,부산,202005,17,32,0.004,0.041,0.014,0.4,17.9,21.8,26,15,12.2,96.2,50.8,3.1,11.8,250,18.4,250,215.1,49.48,73,20
부산광역시,부산,202006,15,27,0.004,0.04,0.015,0.4,22.4,26.6,30.7,19.5,16.8,321.1,99.2,3,13,230,21.9,200,231.2,53.24,73,19
부산광역시,부산,202007,10,18,0.003,0.028,0.014,0.3,22.1,24.8,30.6,20.3,17.8,796.8,208.7,2.7,13.2,230,19.9,230,86.9,19.66,87,57
부산광역시,부산,202008,19,31,0.004,0.026,0.011,0.3,27.2,30.4,33.2,24.8,23.4,399.2,163.1,4,13.4,230,21.7,230,206,49.44,82,52
부산광역시,부산,202009,13,24,0.003,0.035,0.012,0.4,21.9,25.6,30.6,19.2,15.5,230.5,113.6,3.5,20.5,140,35.7,110,159.6,42.94,74,29
부산광역시,부산,202010,15,30,0.003,0.033,0.017,0.4,17.3,22.2,25.9,13.8,7,26.4,15.8,2.8,8.9,320,20.5,50,219.8,62.78,58,22
부산광역시,부산,202011,17,31,0.004,0.023,0.02,0.4,12.4,17.2,23.3,8.5,1.1,36.3,31.8,2.8,15.6,230,24.5,230,197.3,63.58,52,12
부산광역시,부산,202012,21,33,0.003,0.022,0.02,0.4,4.3,9.3,15,0.5,-8,10.2,6.6,2.9,10,270,18.1,320,227.6,74.6,43,6
부산광역시,부산,202101,19,36,0.003,0.025,0.019,0.4,3.3,7.9,15.7,-0.8,-12.2,25.8,17.4,3.2,11.8,250,20.8,270,201.5,66.48,50,14
부산광역시,부산,202102,21,37,0.004,0.031,0.018,0.4,7.2,11.9,19.3,3.2,-7.2,49.5,22.9,3.7,12.1,270,22.5,250,204.8,66.95,51,14
부산광역시,부산,202103,21,60,0.003,0.036,0.017,0.4,11.4,15.9,21.6,7.7,1.6,127.5,37.8,3.3,11.3,200,20.7,180,215.3,57.97,64,14
부산광역시,부산,202104,15,37,0.003,0.043,0.015,0.3,14.7,19.7,26.5,10.8,6.3,107.1,39.5,3.4,12.9,230,21.5,200,242.8,61.83,56,11
부산광역시,부산,202105,16,36,0.002,0.041,0.014,0.3,17.7,21.5,26.5,14.7,8.6,139.2,45.1,3.5,14.8,230,21.1,230,190.8,43.9,68,18
부산광역시,부산,202106,15,26,0.003,0.041,0.014,0.3,21.9,25.4,30.9,19.3,16.6,232.3,82.6,2.6,9.4,250,13.1,50,208,47.89,76,29
부산광역시,부산,202107,9,18,0.003,0.028,0.01,0.2,26.3,29.5,32.4,24,20.8,399.9,137.5,3.2,14.6,230,24.6,200,193.8,43.84,80,48
부산광역시,부산,202108,10,19,0.003,0.034,0.011,0.3,26.2,29.4,35.6,23.8,20.4,481.2,146.2,3,18,200,29.7,200,154.4,37.03,82,50
부산광역시,부산,202109,8,17,0.003,0.036,0.01,0.3,22.9,26.4,28.8,20.5,18.9,164.7,50.1,3,9.4,230,19.6,70,95.2,26.47,79,40
부산광역시,부산,202110,12,23,0.003,0.031,0.015,0.3,18.7,23.3,28.4,15.2,5.5,18.2,8.5,2.6,9.6,230,16.1,340,215.9,61.62,67,17
부산광역시,부산,202111,18,34,0.003,0.027,0.021,0.4,12.5,17.4,22.3,8.6,3.6,57.9,28.9,3,11.8,270,22.8,230,221,71.2,56,22
부산광역시,부산,202112,19,31,0.003,0.021,0.021,0.4,6,10.8,17.8,1.9,-8.6,4.5,4.4,3,11.2,270,20.3,270,231.1,75.72,50,16
부산광역시,부산,202201,21,31,0.003,0.024,0.021,0.4,4,9.2,13.2,0,-6.1,0,0,2.8,8.9,320,19.5,340,233.8,74.62,41,13
부산광역시,부산,202202,19,30,0.003,0.035,0.016,0.4,3.6,8.8,15.2,-0.5,-7.5,0,0,3.3,11.6,230,17.9,200,242.8,79.4,44,17
부산광역시,부산,202203,21,38,0.003,0.037,0.018,0.4,10.5,14.8,20.1,6.8,-0.8,127.4,80.3,3.4,12,230,20.6,270,190.1,51.21,65,14
부산광역시,부산,202204,16,32,0.003,0.041,0.016,0.3,14.9,19.1,23.6,11.4,5.6,130.6,101.8,3.3,11.9,200,17.7,200,233.6,59.55,64,17
부산광역시,부산,202205,17,31,0.003,0.05,0.015,0.3,19,23.4,27.4,15.3,8.3,5.4,3.3,3.2,9,200,15.3,270,293.6,67.57,60,24
부산광역시,부산,202206,10,19,0.003,0.034,0.01,0.3,21.7,24.9,28.6,19.4,14.7,152,49.8,4.3,13.9,230,21.8,230,174.2,40.11,84,25
부산광역시,부산,202207,12,20,0.003,0.031,0.012,0.3,26.2,29.7,32.9,23.7,20.1,145,63.1,2.6,10.1,200,16.7,180,193.8,43.84,84,52
부산광역시,부산,202208,10,19,0.003,0.03,0.011,0.3,26.4,29.7,33.1,24,19.5,176.7,52.6,3.7,10.5,230,16.8,200,163.6,39.2,81,40
부산광역시,부산,202209,10,20,0.003,0.034,0.01,0.3,22.9,26.9,31,20.2,15.4,162.4,69.2,3,16.2,270,28.5,290,135.1,36.3,76,35
부산광역시,부산,202210,11,21,0.003,0.032,0.013,0.3,17.6,22.7,30.8,14,8.1,9.7,4.7,3.1,12.6,290,20.7,250,210.3,59.95,64,23
부산광역시,부산,202211,19,33,0.003,0.027,0.019,0.3,14.4,19.8,24.2,10.4,-0.8,61.3,24.8,2.7,12.3,230,19.9,340,195.6,67.47,57,17
부산광역시,부산,202212,18,30,0.003,0.022,0.017,0.3,3.3,8.1,16.4,-0.3,-6.5,21.4,19.4,3.3,14.7,270,27.5,270,224.7,73.65,44,8
부산광역시,부산,202301,21,37,0.0028,0.0236,0.0177,0.36,3.8,8.9,17.2,-0.2,-12,79.2,77.1,3.2,10.8,270,21,290,234.1,74.74,49,11
부산광역시,부산,202302,22,34,0.003,0.028,0.0187,0.37,6.8,11.8,15.7,2.9,-2.7,30,16.8,3,9.2,250,16.5,340,177.5,58.06,56,16
부산광역시,부산,202303,23,56,0.0028,0.0387,0.0168,0.35,12.3,17,23.6,8.5,0,76.2,56,3.3,13.2,230,26.9,180,215.9,58.19,62,16
부산광역시,부산,202304,19,61,0.0026,0.0436,0.0118,0.3,14.6,19,25.1,11,4.9,101.6,44.8,3.8,14.1,200,19.8,200,216.4,55.18,67,15
부산광역시,부산,202305,17,32,0.0027,0.0423,0.0128,0.3,17.9,21.6,25.3,14.9,9.1,290.7,98.9,3,12.5,200,23,200,194.5,46.31,73,25
